transaction_id,client_id,transaction_date,amount,transaction_type,location,device_type,is_fraud,location_type,currency
TRANS_167,CLIENTE_1838,2023-10-01 08:30:57,170.73,compra,"De (Alajuela, Alajuela) hacia (San José, Pérez Zeledón)",móvil,0,Nacional,USD
TRANS_168,CLIENTE_982,2021-01-25 13:34:53,5044.65,transferencia,"De (Puntarenas, Quepos) hacia (San José, Pérez Zeledón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_169,CLIENTE_1019,2019-08-19 17:12:37,1980.37,compra,"De (Alajuela, Upala) hacia (Cartago, Alvarado)",desconocido,1,Nacional,USD
TRANS_170,CLIENTE_1973,2020-10-23 16:06:47,6545.65,transferencia,"De (Alajuela, Zarcero) hacia (Cartago, Jiménez)",POS,0,Nacional,USD
TRANS_171,CLIENTE_1283,2023-08-05 08:31:14,437.94,retiro,"De (Guanacaste, Tilarán) hacia (Puntarenas, Osa)",móvil,0,Nacional,USD
TRANS_172,CLIENTE_1336,2023-12-25 01:01:49,1887.55,transferencia,"De (Cartago, Alvarado) hacia (San José, Dota)",cajero automático,0,Nacional,USD
TRANS_173,CLIENTE_256,2019-03-23 13:10:52,122.9,compra,"De (San José, La Unión) hacia (Guyana, Georgetown)",dispositivo_sospechoso,0,Internacional,USD
TRANS_174,CLIENTE_2540,2022-04-11 18:07:05,6538.58,depósito,"De (Alajuela, Los Chiles) hacia (Guanacaste, Bagaces)",desconocido,1,Nacional,USD
TRANS_175,CLIENTE_1573,2021-06-24 10:23:21,5188.0,transferencia,"De (Limón, Limón) hacia (Alajuela, Los Chiles)",desconocido,0,Nacional,USD
TRANS_176,CLIENTE_2089,2020-02-07 08:58:11,659.92,retiro,"De (Cartago, Jiménez) hacia (Guanacaste, Santa Cruz)",móvil,0,Nacional,USD
TRANS_177,CLIENTE_1530,2023-12-30 04:49:26,542.87,retiro,"De (Limón, Pococí) hacia (Venezuela, Caracas)",web,0,Internacional,USD
TRANS_178,CLIENTE_1110,2023-06-29 09:44:27,6853.97,retiro,"De (San José, Alajuelita) hacia (Alajuela, Guatuso)",POS,1,Nacional,USD
TRANS_179,CLIENTE_1106,2021-02-21 15:35:31,10921.21,depósito,"De (Limón, Siquirres) hacia (Alajuela, Zarcero)",desconocido,1,Nacional,USD
TRANS_180,CLIENTE_1138,2019-08-07 05:36:24,19208.2,depósito,"De (Alajuela, Upala) hacia (San José, Pérez Zeledón)",web,0,Nacional,USD
TRANS_181,CLIENTE_471,2023-07-26 16:49:14,1540.44,depósito,"De (Cartago, Turrialba) hacia (San José, Alajuelita)",móvil,0,Nacional,USD
TRANS_182,CLIENTE_2380,2023-12-15 15:57:11,719.63,transferencia,"De (Alajuela, Guatuso) hacia (Alajuela, Guatuso)",dispositivo_sospechoso,0,Nacional,USD
TRANS_183,CLIENTE_1255,2021-07-06 04:54:04,238.81,pago,"De (Alajuela, Atenas) hacia (Paraguay, Asunción)",dispositivo_sospechoso,0,Internacional,USD
TRANS_184,CLIENTE_1632,2020-01-20 00:19:00,68.35,compra,"De (Alajuela, Grecia) hacia (Bolivia, La Paz)",desconocido,0,Internacional,USD
TRANS_185,CLIENTE_425,2021-03-17 22:49:13,549.2,retiro,"De (Heredia, Heredia) hacia (Limón, Limón)",POS,0,Nacional,USD
TRANS_186,CLIENTE_2252,2022-12-23 09:02:02,574.54,pago,"De (Limón, Pococí) hacia (Heredia, Santo Domingo)",web,0,Nacional,USD
TRANS_187,CLIENTE_1556,2023-03-08 03:47:17,275.65,compra,"De (Limón, Siquirres) hacia (Guyana, Georgetown)",cajero automático,0,Internacional,USD
TRANS_188,CLIENTE_803,2021-05-09 09:29:30,17271.96,depósito,"De (Guanacaste, Santa Cruz) hacia (Guanacaste, Carrillo)",dispositivo_sospechoso,0,Nacional,USD
TRANS_189,CLIENTE_1704,2019-11-13 00:30:34,12653.22,transferencia,"De (Alajuela, Palmares) hacia (Alajuela, Los Chiles)",desconocido,1,Nacional,USD
TRANS_190,CLIENTE_1811,2019-02-16 15:18:13,8929.57,depósito,"De (Heredia, Santa Bárbara) hacia (San José, Acosta)",móvil,0,Nacional,USD
TRANS_191,CLIENTE_605,2023-05-04 19:09:48,287.89,compra,"De (Alajuela, Grecia) hacia (Dinamarca, Copenhague)",tableta,0,Internacional,USD
TRANS_192,CLIENTE_2032,2019-05-18 07:57:01,472.82,retiro,"De (Alajuela, Grecia) hacia (Guanacaste, Abangares)",POS,0,Nacional,USD
TRANS_193,CLIENTE_1979,2022-12-21 00:35:04,149.33,compra,"De (Guanacaste, Nicoya) hacia (Puntarenas, Buenos Aires)",móvil,0,Nacional,USD
TRANS_194,CLIENTE_2866,2021-02-01 13:46:15,147.81,pago,"De (San José, Pérez Zeledón) hacia (Alajuela, Alajuela)",tableta,0,Nacional,USD
TRANS_195,CLIENTE_1437,2021-03-05 11:54:21,4260.33,transferencia,"De (Guanacaste, Cañas) hacia (Guanacaste, Tilarán)",POS,1,Nacional,USD
TRANS_196,CLIENTE_2665,2020-12-24 07:01:15,5825.45,transferencia,"De (Cartago, Oreamuno) hacia (Limón, Siquirres)",dispositivo_sospechoso,0,Nacional,USD
TRANS_197,CLIENTE_660,2022-09-12 12:07:07,483.82,pago,"De (San José, Vázquez de Coronado) hacia (Alajuela, Palmares)",móvil,0,Nacional,USD
TRANS_198,CLIENTE_852,2019-03-22 01:22:47,6280.88,transferencia,"De (Puntarenas, Corredores) hacia (Puntarenas, Quepos)",web,1,Nacional,USD
TRANS_199,CLIENTE_874,2022-06-18 16:46:13,3471.94,depósito,"De (San José, Vázquez de Coronado) hacia (Rusia, Moscú)",tableta,1,Internacional,USD
TRANS_200,CLIENTE_2015,2023-11-10 00:42:06,4811.78,transferencia,"De (Cartago, Jiménez) hacia (Limón, Siquirres)",desconocido,0,Nacional,USD
TRANS_201,CLIENTE_735,2020-08-15 22:59:06,270.58,compra,"De (San José, Tarrazu) hacia (Rumania, Bucarest)",móvil,0,Internacional,USD
TRANS_202,CLIENTE_342,2023-07-03 13:11:13,15824.37,depósito,"De (San José, Tarrazu) hacia (Rusia, Moscú)",dispositivo_sospechoso,0,Internacional,USD
TRANS_203,CLIENTE_2091,2022-02-07 23:48:56,806.13,pago,"De (Limón, Pococí) hacia (Grecia, Atenas)",dispositivo_sospechoso,0,Internacional,USD
TRANS_204,CLIENTE_519,2023-01-16 23:44:53,19239.14,depósito,"De (Heredia, San Isidro) hacia (Suiza, Berna)",dispositivo_sospechoso,0,Internacional,USD
TRANS_205,CLIENTE_786,2019-05-26 15:50:32,4859.43,transferencia,"De (Heredia, Belén) hacia (Cartago, La Unión)",web,0,Nacional,USD
TRANS_206,CLIENTE_1797,2023-11-30 15:47:09,14877.02,pago,"De (San José, La Unión) hacia (Alajuela, Atenas)",dispositivo_sospechoso,1,Nacional,USD
TRANS_207,CLIENTE_1652,2021-06-10 16:56:55,1836.48,depósito,"De (Heredia, San Isidro) hacia (Uruguay, Montevideo)",tableta,0,Internacional,USD
TRANS_208,CLIENTE_48,2021-09-24 01:19:46,540.8,retiro,"De (Alajuela, Grecia) hacia (Uruguay, Montevideo)",web,0,Internacional,USD
TRANS_209,CLIENTE_2305,2023-08-30 11:30:31,4503.89,transferencia,"De (Guanacaste, Liberia) hacia (Nicaragua, Managua)",desconocido,0,Internacional,USD
TRANS_210,CLIENTE_1305,2019-01-12 17:53:02,12011.33,retiro,"De (Guanacaste, Santa Cruz) hacia (Cartago, Alvarado)",dispositivo_sospechoso,1,Nacional,USD
TRANS_211,CLIENTE_872,2021-10-02 03:11:28,190.7,compra,"De (San José, Montes de Oca) hacia (Finlandia, Helsinki)",cajero automático,0,Internacional,USD
TRANS_212,CLIENTE_2502,2020-12-14 09:35:44,388.55,pago,"De (Puntarenas, Coto Brus) hacia (Heredia, Barva)",dispositivo_sospechoso,0,Nacional,USD
TRANS_213,CLIENTE_743,2021-02-12 03:45:18,567.21,retiro,"De (Guanacaste, Carrillo) hacia (Heredia, Santa Bárbara)",web,0,Nacional,USD
TRANS_214,CLIENTE_2810,2023-07-16 16:42:42,2960.66,compra,"De (Puntarenas, Esparza) hacia (Puntarenas, Coto Brus)",tableta,1,Nacional,USD
TRANS_215,CLIENTE_851,2023-02-11 04:42:38,472.65,pago,"De (Limón, Guápiles) hacia (San José, Acosta)",dispositivo_sospechoso,0,Nacional,USD
TRANS_216,CLIENTE_2566,2022-10-10 16:16:55,2159.95,transferencia,"De (San José, Acosta) hacia (Dominica, Roseau)",tableta,0,Internacional,USD
TRANS_217,CLIENTE_2072,2022-05-22 11:57:37,900.65,pago,"De (Limón, Limón) hacia (Puntarenas, Puntarenas)",tableta,0,Nacional,USD
TRANS_218,CLIENTE_2428,2022-11-16 06:19:46,4759.66,transferencia,"De (Heredia, San Isidro) hacia (Limón, Matina)",desconocido,0,Nacional,USD
TRANS_219,CLIENTE_1047,2020-08-29 22:07:24,15813.67,depósito,"De (Guanacaste, Bagaces) hacia (San José, Pérez Zeledón)",web,0,Nacional,USD
TRANS_220,CLIENTE_2263,2022-04-10 16:36:11,137.33,compra,"De (Heredia, Santa Bárbara) hacia (Alajuela, Atenas)",móvil,0,Nacional,USD
TRANS_221,CLIENTE_111,2022-04-11 16:02:35,10308.9,depósito,"De (Guanacaste, Nicoya) hacia (Heredia, Belén)",cajero automático,0,Nacional,USD
TRANS_222,CLIENTE_2261,2019-06-13 07:32:09,2839.02,depósito,"De (San José, Vázquez de Coronado) hacia (Heredia, San Isidro)",móvil,0,Nacional,USD
TRANS_223,CLIENTE_2903,2020-03-31 01:37:44,295.96,compra,"De (Limón, Siquirres) hacia (Puntarenas, Buenos Aires)",dispositivo_sospechoso,0,Nacional,USD
TRANS_224,CLIENTE_1046,2023-11-15 06:24:29,127.38,compra,"De (Heredia, Barva) hacia (Guanacaste, Abangares)",web,0,Nacional,USD
TRANS_225,CLIENTE_2933,2019-06-25 22:24:12,407.88,pago,"De (Heredia, San Isidro) hacia (San José, Acosta)",web,0,Nacional,USD
TRANS_226,CLIENTE_2716,2019-02-10 03:57:27,2971.91,transferencia,"De (San José, Dota) hacia (Limón, Guápiles)",tableta,0,Nacional,USD
TRANS_227,CLIENTE_2727,2020-11-22 06:21:13,275.96,compra,"De (Guanacaste, Nicoya) hacia (San José, Curridabat)",dispositivo_sospechoso,0,Nacional,USD
TRANS_228,CLIENTE_1647,2021-08-03 00:52:36,660.73,pago,"De (Alajuela, Grecia) hacia (Puntarenas, Osa)",tableta,0,Nacional,USD
TRANS_229,CLIENTE_1000,2021-09-29 15:26:37,285.31,retiro,"De (Guanacaste, Cañas) hacia (Alajuela, San Ramón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_230,CLIENTE_57,2021-01-02 03:45:29,12867.71,depósito,"De (Alajuela, Palmares) hacia (Cartago, La Unión)",desconocido,0,Nacional,USD
TRANS_231,CLIENTE_61,2021-05-24 03:16:03,4316.86,transferencia,"De (Alajuela, Naranjo) hacia (Guanacaste, Santa Cruz)",móvil,0,Nacional,USD
TRANS_232,CLIENTE_2018,2019-02-05 10:30:25,8003.08,depósito,"De (Cartago, Cartago) hacia (Brasil, Brasilia)",POS,0,Internacional,USD
TRANS_233,CLIENTE_1931,2021-07-08 01:36:03,97.82,compra,"De (Puntarenas, Quepos) hacia (Guanacaste, Liberia)",tableta,0,Nacional,USD
TRANS_234,CLIENTE_2181,2021-12-17 21:53:04,706.05,retiro,"De (Guanacaste, Nicoya) hacia (Alajuela, Alajuela)",tableta,0,Nacional,USD
TRANS_235,CLIENTE_2320,2020-06-27 20:44:45,15.22,compra,"De (Limón, Talamanca) hacia (Limón, Talamanca)",POS,0,Nacional,USD
TRANS_236,CLIENTE_1259,2019-08-21 23:26:13,9592.85,compra,"De (Heredia, San Isidro) hacia (Heredia, Santa Bárbara)",tableta,1,Nacional,USD
TRANS_237,CLIENTE_258,2021-11-06 04:22:26,897.9,pago,"De (Guanacaste, Nicoya) hacia (San José, Dota)",web,0,Nacional,USD
TRANS_238,CLIENTE_655,2019-08-03 22:57:21,1015.43,depósito,"De (Guanacaste, Cañas) hacia (Alajuela, Guatuso)",web,0,Nacional,USD
TRANS_239,CLIENTE_274,2019-01-23 12:36:22,2643.62,depósito,"De (Cartago, Turrialba) hacia (Heredia, Belén)",POS,0,Nacional,USD
TRANS_240,CLIENTE_698,2023-08-14 20:37:15,945.37,pago,"De (Guanacaste, Abangares) hacia (Alajuela, Upala)",tableta,0,Nacional,USD
TRANS_241,CLIENTE_2931,2020-10-13 18:46:24,2680.76,transferencia,"De (Cartago, Oreamuno) hacia (San José, Acosta)",tableta,0,Nacional,USD
TRANS_242,CLIENTE_1117,2023-10-18 22:24:36,9065.49,compra,"De (Puntarenas, Buenos Aires) hacia (San José, Pérez Zeledón)",desconocido,1,Nacional,USD
TRANS_243,CLIENTE_354,2021-06-27 21:20:12,750.84,retiro,"De (Heredia, Barva) hacia (Alajuela, Palmares)",cajero automático,0,Nacional,USD
TRANS_244,CLIENTE_1326,2022-07-12 14:01:42,402.28,pago,"De (Cartago, Jiménez) hacia (Alajuela, Guatuso)",dispositivo_sospechoso,0,Nacional,USD
TRANS_245,CLIENTE_2656,2020-03-01 07:10:56,19590.34,depósito,"De (Puntarenas, Quepos) hacia (Guanacaste, Nicoya)",web,0,Nacional,USD
TRANS_246,CLIENTE_833,2021-03-30 13:20:20,208.1,compra,"De (San José, Puriscal) hacia (Andorra, Andorra la Vieja)",desconocido,0,Internacional,USD
TRANS_247,CLIENTE_1538,2019-04-06 10:30:23,9622.9,depósito,"De (San José, Curridabat) hacia (Puntarenas, Parrita)",desconocido,0,Nacional,USD
TRANS_248,CLIENTE_795,2022-06-17 03:32:38,134.28,pago,"De (San José, Dota) hacia (Guanacaste, Cañas)",cajero automático,0,Nacional,USD
TRANS_249,CLIENTE_829,2023-01-20 02:48:34,6199.94,depósito,"De (Puntarenas, Parrita) hacia (Puntarenas, Corredores)",tableta,0,Nacional,USD
TRANS_250,CLIENTE_2901,2022-03-29 00:07:07,268.66,compra,"De (Alajuela, Naranjo) hacia (Alajuela, Atenas)",web,0,Nacional,USD
TRANS_251,CLIENTE_198,2020-11-29 01:54:44,210.47,compra,"De (Alajuela, Atenas) hacia (Heredia, Belén)",web,0,Nacional,USD
TRANS_252,CLIENTE_1180,2022-10-20 02:06:09,402.18,pago,"De (San José, Pérez Zeledón) hacia (Cartago, Cartago)",desconocido,0,Nacional,USD
TRANS_253,CLIENTE_61,2021-06-23 06:44:13,196.09,retiro,"De (Puntarenas, Montes de Oro) hacia (San José, La Unión)",POS,0,Nacional,USD
TRANS_254,CLIENTE_2605,2023-09-04 08:44:52,208.6,retiro,"De (Puntarenas, Golfito) hacia (Puntarenas, Corredores)",tableta,0,Nacional,USD
TRANS_255,CLIENTE_1212,2019-12-26 04:02:29,227.9,pago,"De (Puntarenas, Golfito) hacia (Guanacaste, Abangares)",cajero automático,0,Nacional,USD
TRANS_256,CLIENTE_1427,2023-06-30 05:04:32,137.84,pago,"De (Puntarenas, Esparza) hacia (Puntarenas, Corredores)",desconocido,0,Nacional,USD
TRANS_257,CLIENTE_318,2023-02-13 19:51:48,18210.22,depósito,"De (Puntarenas, Puntarenas) hacia (Limón, Talamanca)",desconocido,0,Nacional,USD
TRANS_258,CLIENTE_521,2022-08-08 10:05:58,9490.62,depósito,"De (Heredia, San Rafael) hacia (Limón, Guápiles)",desconocido,0,Nacional,USD
TRANS_259,CLIENTE_305,2022-12-06 18:08:29,8226.65,depósito,"De (Alajuela, San Ramón) hacia (Cartago, El Guarco)",cajero automático,1,Nacional,USD
TRANS_260,CLIENTE_2953,2021-02-15 18:11:40,827.76,pago,"De (Puntarenas, Corredores) hacia (Alajuela, Atenas)",móvil,0,Nacional,USD
TRANS_261,CLIENTE_2310,2021-03-08 09:21:31,431.85,retiro,"De (Alajuela, Grecia) hacia (Limón, Talamanca)",móvil,0,Nacional,USD
TRANS_262,CLIENTE_2138,2022-01-26 13:45:30,166.16,compra,"De (San José, Pérez Zeledón) hacia (Cartago, Cartago)",desconocido,0,Nacional,USD
TRANS_263,CLIENTE_1333,2022-10-12 17:14:32,13984.61,transferencia,"De (Puntarenas, Quepos) hacia (Puntarenas, Esparza)",dispositivo_sospechoso,1,Nacional,USD
TRANS_264,CLIENTE_662,2020-10-17 19:02:35,1461.84,pago,"De (Guanacaste, Bagaces) hacia (Limón, Matina)",tableta,1,Nacional,USD
TRANS_265,CLIENTE_214,2020-03-10 08:11:38,644.38,pago,"De (San José, La Unión) hacia (Honduras, Tegucigalpa)",cajero automático,0,Internacional,USD
TRANS_266,CLIENTE_2787,2023-12-19 02:12:21,880.79,pago,"De (San José, Dota) hacia (Moldavia, Chisináu)",POS,0,Internacional,USD
TRANS_267,CLIENTE_11,2019-05-30 02:56:46,920.61,transferencia,"De (Limón, Siquirres) hacia (Alajuela, Guatuso)",dispositivo_sospechoso,0,Nacional,USD
TRANS_268,CLIENTE_68,2019-05-01 19:31:12,248.17,compra,"De (Guanacaste, Cañas) hacia (Alajuela, Palmares)",web,0,Nacional,USD
TRANS_269,CLIENTE_1705,2020-12-26 19:04:34,997.55,pago,"De (Cartago, Oreamuno) hacia (Letonia, Riga)",POS,0,Internacional,USD
TRANS_270,CLIENTE_345,2020-12-03 02:00:33,10329.21,transferencia,"De (Guanacaste, Cañas) hacia (San José, Montes de Oca)",desconocido,1,Nacional,USD
TRANS_271,CLIENTE_2674,2023-01-01 13:48:53,130.39,pago,"De (Cartago, Oreamuno) hacia (Heredia, San Isidro)",móvil,0,Nacional,USD
TRANS_272,CLIENTE_2314,2019-03-30 01:15:28,252.64,pago,"De (Cartago, Alvarado) hacia (Austria, Viena)",tableta,0,Internacional,USD
TRANS_273,CLIENTE_463,2019-06-13 20:29:04,9184.16,depósito,"De (Alajuela, Palmares) hacia (Lituania, Vilna)",dispositivo_sospechoso,1,Internacional,USD
TRANS_274,CLIENTE_2735,2023-02-16 01:30:35,14939.78,pago,"De (Alajuela, Naranjo) hacia (Limón, Talamanca)",móvil,1,Nacional,USD
TRANS_275,CLIENTE_1570,2019-10-09 20:55:05,35.03,compra,"De (Heredia, San Rafael) hacia (República Dominicana, Santo Domingo)",desconocido,0,Internacional,USD
TRANS_276,CLIENTE_848,2020-10-04 13:40:00,9422.21,depósito,"De (Guanacaste, Tilarán) hacia (Heredia, Belén)",móvil,1,Nacional,USD
TRANS_277,CLIENTE_494,2019-10-14 08:16:55,878.67,pago,"De (Heredia, Santo Domingo) hacia (San José, Alajuelita)",POS,0,Nacional,USD
TRANS_278,CLIENTE_703,2022-01-06 13:59:26,147.69,retiro,"De (Cartago, Turrialba) hacia (Alemania, Berlín)",tableta,0,Internacional,USD
TRANS_279,CLIENTE_2830,2021-06-21 16:23:32,459.61,pago,"De (Limón, Talamanca) hacia (San José, Dota)",POS,0,Nacional,USD
TRANS_280,CLIENTE_693,2019-10-30 03:06:19,14985.0,compra,"De (San José, Tarrazu) hacia (Limón, Pococí)",dispositivo_sospechoso,1,Nacional,USD
TRANS_281,CLIENTE_2081,2021-06-06 20:18:25,290.13,compra,"De (San José, Desamparados) hacia (Cartago, Turrialba)",móvil,0,Nacional,USD
TRANS_282,CLIENTE_1901,2023-11-23 23:19:18,477.25,retiro,"De (Limón, Siquirres) hacia (Montenegro, Podgorica)",móvil,0,Internacional,USD
TRANS_283,CLIENTE_1445,2019-07-14 18:45:41,263.7,compra,"De (Limón, Limón) hacia (San José, Montes de Oca)",desconocido,0,Nacional,USD
TRANS_284,CLIENTE_1282,2023-05-17 10:55:47,6320.0,transferencia,"De (Cartago, Cartago) hacia (Heredia, Santo Domingo)",desconocido,1,Nacional,USD
TRANS_285,CLIENTE_2668,2023-04-18 13:57:49,683.02,depósito,"De (San José, Vázquez de Coronado) hacia (Puntarenas, Corredores)",POS,0,Nacional,USD
TRANS_286,CLIENTE_1838,2021-04-07 05:07:31,1900.62,pago,"De (Heredia, San Rafael) hacia (Puntarenas, Quepos)",dispositivo_sospechoso,1,Nacional,USD
TRANS_287,CLIENTE_66,2021-02-19 14:53:18,551.17,pago,"De (Limón, Talamanca) hacia (Cartago, Turrialba)",tableta,0,Nacional,USD
TRANS_288,CLIENTE_1746,2019-12-14 10:40:45,9789.07,depósito,"De (Guanacaste, Abangares) hacia (Limón, Limón)",dispositivo_sospechoso,1,Nacional,USD
TRANS_289,CLIENTE_2560,2022-02-08 18:39:29,101.98,compra,"De (San José, Montes de Oca) hacia (San José, Escazú)",dispositivo_sospechoso,0,Nacional,USD
TRANS_290,CLIENTE_747,2022-11-26 13:30:06,4157.31,depósito,"De (Cartago, Jiménez) hacia (República Checa, Praga)",cajero automático,1,Internacional,USD
TRANS_291,CLIENTE_545,2019-10-18 07:10:07,256.29,compra,"De (Guanacaste, Liberia) hacia (Guanacaste, Bagaces)",dispositivo_sospechoso,0,Nacional,USD
TRANS_292,CLIENTE_466,2020-08-23 09:11:48,6291.0,depósito,"De (Puntarenas, Aguirre) hacia (Uruguay, Montevideo)",desconocido,0,Internacional,USD
TRANS_293,CLIENTE_2154,2022-10-24 05:37:25,11872.48,compra,"De (Puntarenas, Quepos) hacia (Guanacaste, Nicoya)",cajero automático,1,Nacional,USD
TRANS_294,CLIENTE_119,2022-04-07 03:36:44,5016.18,transferencia,"De (San José, Acosta) hacia (Limón, Guápiles)",POS,0,Nacional,USD
TRANS_295,CLIENTE_2852,2023-11-13 13:09:54,11589.99,depósito,"De (Alajuela, Zarcero) hacia (Limón, Siquirres)",POS,0,Nacional,USD
TRANS_296,CLIENTE_755,2023-06-08 17:00:33,721.7,pago,"De (Limón, Siquirres) hacia (Limón, Limón)",desconocido,0,Nacional,USD
TRANS_297,CLIENTE_2806,2020-08-17 20:38:32,234.02,retiro,"De (Heredia, Santa Bárbara) hacia (Puntarenas, Aguirre)",dispositivo_sospechoso,0,Nacional,USD
TRANS_298,CLIENTE_2087,2022-04-08 04:01:16,9717.39,retiro,"De (Cartago, Turrialba) hacia (Santa Lucía, Castries)",cajero automático,1,Internacional,USD
TRANS_299,CLIENTE_2396,2019-07-28 22:50:02,2983.49,transferencia,"De (Limón, Siquirres) hacia (Alajuela, Naranjo)",web,1,Nacional,USD
TRANS_300,CLIENTE_1015,2022-10-10 04:29:25,552.56,pago,"De (Alajuela, Alajuela) hacia (Cartago, Jiménez)",tableta,0,Nacional,USD
TRANS_301,CLIENTE_2195,2021-01-25 12:55:20,315.26,pago,"De (Alajuela, Upala) hacia (Panamá, Ciudad de Panamá)",cajero automático,0,Internacional,USD
TRANS_302,CLIENTE_2218,2023-03-12 19:00:20,5010.1,retiro,"De (Limón, Siquirres) hacia (Puntarenas, Corredores)",dispositivo_sospechoso,1,Nacional,USD
TRANS_303,CLIENTE_2516,2023-09-23 02:08:20,3651.86,compra,"De (Heredia, Belén) hacia (Cartago, El Guarco)",POS,1,Nacional,USD
TRANS_304,CLIENTE_1201,2022-07-15 18:31:36,6872.34,transferencia,"De (Alajuela, Guatuso) hacia (Heredia, Belén)",móvil,0,Nacional,USD
TRANS_305,CLIENTE_1290,2022-10-19 19:57:06,638.12,transferencia,"De (San José, Alajuelita) hacia (Guanacaste, Carrillo)",POS,0,Nacional,USD
TRANS_306,CLIENTE_1159,2021-11-27 09:02:15,1549.54,transferencia,"De (San José, La Unión) hacia (Cartago, La Unión)",POS,0,Nacional,USD
TRANS_307,CLIENTE_232,2021-06-04 06:37:48,17713.56,depósito,"De (Limón, Limón) hacia (Puntarenas, Corredores)",móvil,0,Nacional,USD
TRANS_308,CLIENTE_2430,2020-12-24 14:42:23,20.29,compra,"De (Puntarenas, Parrita) hacia (Guanacaste, Abangares)",cajero automático,0,Nacional,USD
TRANS_309,CLIENTE_1963,2021-06-04 21:36:54,775.03,pago,"De (Alajuela, Alajuela) hacia (Heredia, Santa Bárbara)",móvil,0,Nacional,USD
TRANS_310,CLIENTE_2743,2022-05-15 11:36:48,260.64,compra,"De (Guanacaste, Santa Cruz) hacia (Puntarenas, Puntarenas)",POS,0,Nacional,USD
TRANS_311,CLIENTE_2727,2022-08-11 01:35:42,762.21,pago,"De (Cartago, La Unión) hacia (Costa Rica, San José)",móvil,0,Internacional,USD
TRANS_312,CLIENTE_45,2023-08-09 08:26:56,126.66,compra,"De (San José, Curridabat) hacia (México, Ciudad de México)",web,0,Internacional,USD
TRANS_313,CLIENTE_2837,2019-09-22 23:01:46,365.76,retiro,"De (Cartago, Jiménez) hacia (Alajuela, Upala)",cajero automático,0,Nacional,USD
TRANS_314,CLIENTE_2960,2023-03-15 16:31:52,11806.81,compra,"De (Limón, Limón) hacia (Alajuela, Alajuela)",dispositivo_sospechoso,1,Nacional,USD
TRANS_315,CLIENTE_2406,2020-04-17 12:21:27,7618.41,depósito,"De (Puntarenas, Coto Brus) hacia (Malta, La Valeta)",cajero automático,0,Internacional,USD
TRANS_316,CLIENTE_2942,2023-11-30 03:40:53,711.75,pago,"De (Heredia, Belén) hacia (Países Bajos, Ámsterdam)",tableta,0,Internacional,USD
TRANS_317,CLIENTE_2526,2020-10-14 04:10:16,3762.8,transferencia,"De (Puntarenas, Corredores) hacia (Cartago, El Guarco)",POS,0,Nacional,USD
TRANS_318,CLIENTE_2721,2020-08-23 18:58:15,1445.21,transferencia,"De (Alajuela, Atenas) hacia (Cartago, Oreamuno)",web,1,Nacional,USD
TRANS_319,CLIENTE_63,2021-03-13 10:07:47,192.84,compra,"De (Guanacaste, Tilarán) hacia (San José, Desamparados)",cajero automático,0,Nacional,USD
TRANS_320,CLIENTE_692,2023-01-24 01:35:15,2199.46,depósito,"De (Alajuela, Upala) hacia (Limón, Pococí)",cajero automático,1,Nacional,USD
